time,l_per,l_abs,b_per,b_abs
1725032255,24428,13.8025,10250,9.4060
1725032711,24428,13.8025,10250,9.4060
1725033249,24431,13.8042,10252,9.4078
1725033307,24431,13.8042,10252,9.4078
1725033542,24431,13.8042,10252,9.4078
1725033757,24431,13.8042,10252,9.4078
1725033772,24431,13.8042,10252,9.4078
1725033853,24431,13.8042,10252,9.4078
1725034246,24431,13.8042,10252,9.4078
1725034342,24431,13.8042,10252,9.4078
1725034675,24442,13.8104,10258,9.4133
1725034759,24442,13.8104,10258,9.4133
1725034812,24442,13.8104,10258,9.4133
1725035086,24442,13.8104,10258,9.4133
1725035153,24443,13.8109,10260,9.4152
1725035369,24443,13.8109,10260,9.4152
1725035642,24443,13.8109,10260,9.4152
1725036079,24443,13.8109,10260,9.4152
1725036413,24443,13.8109,10260,9.4152
1725036458,24443,13.8109,10260,9.4152
1725037220,24443,13.8109,10260,9.4152
1725037527,24443,13.8109,10260,9.4152
1725037858,24443,13.8109,10260,9.4152
1725037951,26788,15.1359,11431,10.4898
1725038416,26789,15.1365,11432,10.4907
1725038993,26789,15.1365,11432,10.4907
1725039600,26789,15.1365,11432,10.4907
1725039675,26789,15.1365,11432,10.4907
1725040107,26789,15.1365,11432,10.4907
1725040422,26789,15.1365,11432,10.4907
1725040825,26789,15.1365,11432,10.4907
1725040843,26789,15.1365,11432,10.4907
1725041444,26789,15.1365,11432,10.4907
1725042109,26789,15.1365,11432,10.4907
1725042687,26790,15.1370,11433,10.4916
1725042842,26790,15.1370,11433,10.4916
1725043276,26791,15.1376,11436,10.4943
1725043284,26795,15.1399,11443,10.5008
1725043573,26795,15.1399,11443,10.5008
1725044175,26795,15.1399,11443,10.5008
1725044522,26795,15.1399,11443,10.5008
1725044913,26795,15.1399,11443,10.5008
1725045170,26795,15.1399,11443,10.5008
1725045228,26795,15.1399,11443,10.5008
1725045558,26795,15.1399,11443,10.5008
1725045643,26809,15.1478,11448,10.5054
1725046263,26824,15.1563,11454,10.5109
1725046796,26824,15.1563,11454,10.5109
1725047004,26824,15.1563,11454,10.5109
1725047224,26824,15.1563,11454,10.5109
1725047383,26824,15.1563,11454,10.5109
1725047670,26824,15.1563,11454,10.5109
1725047857,26824,15.1563,11454,10.5109
1725048627,26824,15.1563,11454,10.5109
1725049076,26824,15.1563,11454,10.5109
1725049282,26824,15.1563,11454,10.5109
1725049840,26824,15.1563,11454,10.5109
1725050007,26824,15.1563,11454,10.5109
1725050336,26824,15.1563,11454,10.5109
1725050358,26824,15.1563,11454,10.5109
1725051039,26824,15.1563,11454,10.5109
1725052150,26824,15.1563,11454,10.5109
1725052165,26824,15.1563,11454,10.5109
1725052290,26824,15.1563,11454,10.5109
1725052717,26824,15.1563,11454,10.5109
1725052830,26835,15.1625,11462,10.5182
1725052935,26835,15.1625,11462,10.5182
1725053611,26835,15.1625,11462,10.5182
1725053757,26835,15.1625,11462,10.5182
1725053938,26835,15.1625,11462,10.5182
1725054032,26835,15.1625,11462,10.5182
1725054751,26835,15.1625,11462,10.5182
1725055497,26839,15.1647,11463,10.5191
1725056641,26839,15.1647,11463,10.5191
1725056922,26839,15.1647,11463,10.5191
1725057138,26839,15.1647,11463,10.5191
1725057878,26839,15.1647,11463,10.5191
1725058720,26839,15.1647,11463,10.5191
1725059762,27556,15.5699,11810,10.8375
1725060832,27556,15.5699,11810,10.8375
1725061326,27556,15.5699,11810,10.8375
1725062092,27583,15.5851,11815,10.8421
1725062556,27583,15.5851,11815,10.8421
1725063039,27583,15.5851,11815,10.8421
1725063427,27583,15.5851,11815,10.8421
1725063510,27583,15.5851,11815,10.8421
1725063947,27583,15.5851,11815,10.8421
1725064189,27583,15.5851,11815,10.8421
1725064272,27583,15.5851,11815,10.8421
1725064764,27585,15.5862,11817,10.8440
1725065073,27585,15.5862,11817,10.8440
1725065200,27585,15.5862,11817,10.8440
1725065652,27585,15.5862,11817,10.8440
1725065673,27586,15.5868,11818,10.8449
1725066422,27586,15.5868,11818,10.8449
1725067106,27586,15.5868,11818,10.8449
1725067173,27587,15.5874,11819,10.8458
1725067758,27587,15.5874,11819,10.8458
1725068284,27587,15.5874,11819,10.8458
1725068321,27587,15.5874,11819,10.8458
1725069172,27587,15.5874,11819,10.8458
1725069179,27587,15.5874,11819,10.8458
1725069548,27587,15.5874,11819,10.8458
1725069801,27587,15.5874,11819,10.8458
1725069996,27587,15.5874,11819,10.8458
1725071532,27589,15.5885,11820,10.8467
1725071965,27589,15.5885,11820,10.8467
1725072246,27589,15.5885,11820,10.8467
1725072615,27589,15.5885,11820,10.8467
1725072662,27589,15.5885,11820,10.8467
1725072875,27589,15.5885,11820,10.8467
1725073181,27590,15.5891,11822,10.8486
1725073222,27590,15.5891,11822,10.8486
1725073452,27590,15.5891,11822,10.8486
1725074022,27590,15.5891,11822,10.8486
1725074105,27590,15.5891,11822,10.8486
1725074340,27613,15.6021,11842,10.8669
1725074385,27613,15.6021,11842,10.8669
1725074658,27613,15.6021,11842,10.8669
1725075256,27613,15.6021,11842,10.8669
1725076436,27613,15.6021,11842,10.8669
1725076586,27613,15.6021,11842,10.8669
1725076604,27613,15.6021,11842,10.8669
1725076613,28181,15.9230,12008,11.0192
1725077372,28181,15.9230,12008,11.0192
1725077954,28181,15.9230,12008,11.0192
1725078417,28181,15.9230,12008,11.0192
1725081067,28181,15.9230,12008,11.0192
1725081578,28181,15.9230,12008,11.0192
1725082341,28181,15.9230,12008,11.0192
1725082651,28181,15.9230,12008,11.0192
1725082663,28181,15.9230,12008,11.0192
1725082818,28181,15.9230,12008,11.0192
1725083090,28182,15.9236,12009,11.0202
1725083097,28182,15.9236,12009,11.0202
1725083874,28182,15.9236,12009,11.0202
1725084739,28182,15.9236,12009,11.0202
1725087881,28182,15.9236,12009,11.0202
1725088695,28182,15.9236,12009,11.0202
1725088932,28182,15.9236,12009,11.0202
1725089146,28182,15.9236,12009,11.0202
1725089292,28182,15.9236,12009,11.0202
1725089686,28182,15.9236,12009,11.0202
1725090161,28182,15.9236,12009,11.0202
1725090309,28182,15.9236,12009,11.0202
1725090405,28182,15.9236,12009,11.0202
1725095995,28182,15.9236,12009,11.0202
1725096178,28182,15.9236,12009,11.0202
1725096331,28182,15.9236,12009,11.0202
1725096338,28182,15.9236,12009,11.0202
1725098164,28182,15.9236,12009,11.0202
1725098393,28182,15.9236,12009,11.0202
1725099743,28182,15.9236,12009,11.0202
1725099910,28182,15.9236,12009,11.0202
1725100036,28182,15.9236,12009,11.0202
1725100209,28182,15.9236,12009,11.0202
1725100745,28182,15.9236,12009,11.0202
1725101679,28182,15.9236,12009,11.0202
1725102334,28182,15.9236,12009,11.0202
1725102431,28182,15.9236,12009,11.0202
1725102539,28182,15.9236,12009,11.0202
1725102809,28195,15.9309,12020,11.0303
1725103244,28195,15.9309,12020,11.0303
1725103967,28195,15.9309,12020,11.0303
1725103974,28195,15.9309,12020,11.0303
1725103997,28195,15.9309,12020,11.0303
1725104465,28195,15.9309,12020,11.0303
1725105011,28195,15.9309,12020,11.0303
1725105317,28195,15.9309,12020,11.0303
1725107713,28195,15.9309,12020,11.0303
1725108663,28205,15.9366,12027,11.0367
1725108751,28205,15.9366,12027,11.0367
