time,l_per,l_abs,b_per,b_abs
1725051075,28038,15.8422,12197,11.1927
1725051827,28038,15.8422,12197,11.1927
1725051995,28038,15.8422,12197,11.1927
1725052807,28038,15.8422,12197,11.1927
1725053217,28038,15.8422,12197,11.1927
1725053272,28038,15.8422,12197,11.1927
1725053557,28038,15.8422,12197,11.1927
1725053858,28038,15.8422,12197,11.1927
1725054150,28038,15.8422,12197,11.1927
1725054244,28038,15.8422,12197,11.1927
1725054701,28038,15.8422,12197,11.1927
1725055374,28038,15.8422,12197,11.1927
1725055526,28038,15.8422,12197,11.1927
1725055902,28038,15.8422,12197,11.1927
1725055989,28038,15.8422,12197,11.1927
1725056329,28038,15.8422,12197,11.1927
1725056456,28038,15.8422,12197,11.1927
1725056595,28038,15.8422,12197,11.1927
1725056607,28038,15.8422,12197,11.1927
1725056802,28038,15.8422,12197,11.1927
1725057203,28038,15.8422,12197,11.1927
1725057250,28038,15.8422,12197,11.1927
1725057314,28038,15.8422,12197,11.1927
1725057803,28038,15.8422,12197,11.1927
1725058093,28038,15.8422,12197,11.1927
1725059484,28040,15.8433,12200,11.1954
1725061490,28040,15.8433,12200,11.1954
1725061648,28040,15.8433,12200,11.1954
1725062576,28040,15.8433,12200,11.1954
1725062584,28042,15.8445,12203,11.1982
1725062983,28042,15.8445,12203,11.1982
1725063043,28042,15.8445,12203,11.1982
1725063262,28042,15.8445,12203,11.1982
1725063364,28042,15.8445,12203,11.1982
1725063878,28042,15.8445,12203,11.1982
1725064197,28071,15.8608,12219,11.2129
1725064429,28071,15.8608,12219,11.2129
1725064521,28071,15.8608,12219,11.2129
1725064622,28071,15.8608,12219,11.2129
1725064902,28071,15.8608,12219,11.2129
1725065697,28071,15.8608,12219,11.2129
1725066631,28071,15.8608,12219,11.2129
1725066866,28071,15.8608,12219,11.2129
1725068018,28071,15.8608,12219,11.2129
1725070054,28071,15.8608,12219,11.2129
1725072921,28073,15.8620,12221,11.2147
1725073088,28073,15.8620,12221,11.2147
1725073483,28073,15.8620,12222,11.2156
1725073908,28073,15.8620,12222,11.2156
1725075349,28073,15.8620,12222,11.2156
1725075365,28073,15.8620,12222,11.2156
1725075788,28073,15.8620,12222,11.2156
1725078373,28073,15.8620,12222,11.2156
1725078388,28073,15.8620,12222,11.2156
1725078578,28073,15.8620,12222,11.2156
1725079502,28073,15.8620,12222,11.2156
1725080039,28073,15.8620,12222,11.2156
1725080684,28073,15.8620,12222,11.2156
1725081000,28073,15.8620,12222,11.2156
1725081174,28073,15.8620,12222,11.2156
1725083410,28073,15.8620,12222,11.2156
1725083426,28073,15.8620,12222,11.2156
1725083499,28073,15.8620,12222,11.2156
1725083529,28073,15.8620,12222,11.2156
1725084257,28073,15.8620,12222,11.2156
1725084915,28073,15.8620,12222,11.2156
1725086158,28073,15.8620,12222,11.2156
1725086339,28073,15.8620,12222,11.2156
1725086692,28073,15.8620,12222,11.2156
1725087650,28073,15.8620,12222,11.2156
1725087909,28073,15.8620,12222,11.2156
1725088474,28073,15.8620,12222,11.2156
1725089871,28073,15.8620,12222,11.2156
1725090409,28073,15.8620,12222,11.2156
1725090647,28073,15.8620,12222,11.2156
1725090891,28073,15.8620,12222,11.2156
1725091210,28073,15.8620,12222,11.2156
1725091429,28073,15.8620,12222,11.2156
1725091512,28073,15.8620,12222,11.2156
1725091677,28073,15.8620,12222,11.2156
1725092980,28073,15.8620,12222,11.2156
1725093636,28073,15.8620,12222,11.2156
1725095632,28073,15.8620,12222,11.2156
1725096410,28073,15.8620,12222,11.2156
1725098520,28073,15.8620,12222,11.2156
1725099472,28073,15.8620,12222,11.2156
1725100513,28073,15.8620,12222,11.2156
1725101212,28073,15.8620,12222,11.2156
1725101748,28073,15.8620,12222,11.2156
1725102278,28073,15.8620,12222,11.2156
1725102362,28073,15.8620,12222,11.2156
1725102629,28073,15.8620,12222,11.2156
1725104601,28074,15.8625,12224,11.2175
1725105511,28074,15.8625,12224,11.2175
1725106565,28138,15.8987,12260,11.2505
1725107037,28138,15.8987,12260,11.2505
