time,l_per,l_abs,b_per,b_abs
1725619625,7953,33.1845,4187,21.2797
1725619751,7953,33.1845,4187,21.2797
1725620697,7953,33.1845,4187,21.2797
1725620705,7957,33.2012,4189,21.2899
1725624375,7959,33.2095,4196,21.3255
1725625014,8017,33.4516,4225,21.4729
1725625098,8017,33.4516,4225,21.4729
1725625256,8017,33.4516,4225,21.4729
1725626245,8017,33.4516,4225,21.4729
1725626948,8017,33.4516,4225,21.4729
1725627884,8017,33.4516,4225,21.4729
1725628125,8017,33.4516,4225,21.4729
1725628188,8017,33.4516,4225,21.4729
1725629736,8017,33.4516,4227,21.4830
1725630567,8017,33.4516,4227,21.4830
1725631075,8018,33.4557,4229,21.4932
1725631222,8018,33.4557,4229,21.4932
1725632446,8018,33.4557,4229,21.4932
1725632888,8030,33.5058,4240,21.5491
1725633311,8030,33.5058,4240,21.5491
1725633684,8034,33.5225,4241,21.5542
1725634463,8034,33.5225,4241,21.5542
1725635009,8034,33.5225,4241,21.5542
1725635050,8034,33.5225,4241,21.5542
1725635642,8034,33.5225,4241,21.5542
1725636353,8034,33.5225,4241,21.5542
1725636959,8034,33.5225,4241,21.5542
1725637238,8034,33.5225,4241,21.5542
1725638510,8034,33.5225,4241,21.5542
1725638710,8034,33.5225,4241,21.5542
1725638818,8034,33.5225,4241,21.5542
1725639835,8034,33.5225,4241,21.5542
1725640748,8034,33.5225,4241,21.5542
1725641271,8034,33.5225,4241,21.5542
1725641634,8034,33.5225,4241,21.5542
1725643581,8034,33.5225,4241,21.5542
1725644059,8034,33.5225,4241,21.5542
1725647458,8034,33.5225,4241,21.5542
1725648127,8035,33.5267,4242,21.5593
1725648918,8035,33.5267,4242,21.5593
1725649150,8035,33.5267,4242,21.5593
1725651414,8035,33.5267,4242,21.5593
1725651418,8035,33.5267,4243,21.5643
1725651422,8043,33.5600,4250,21.5999
1725651426,8056,33.6143,4259,21.6457
1725651430,8060,33.6310,4262,21.6609
1725651739,8060,33.6310,4262,21.6609
1725652016,8060,33.6310,4262,21.6609
1725652028,8060,33.6310,4262,21.6609
1725652080,8060,33.6310,4262,21.6609
1725652608,8060,33.6310,4262,21.6609
1725653897,8060,33.6310,4262,21.6609
1725654223,8060,33.6310,4262,21.6609
1725654226,8060,33.6310,4262,21.6609
1725656374,8067,33.6602,4267,21.6863
1725656440,8067,33.6602,4267,21.6863
1725656444,8394,35.0246,4457,22.6520
1725656454,8411,35.0956,4470,22.7180
1725656461,8411,35.0956,4470,22.7180
1725656473,8411,35.0956,4470,22.7180
1725656478,8411,35.0956,4470,22.7180
1725656484,8411,35.0956,4470,22.7180
1725656493,8411,35.0956,4471,22.7231
1725656498,8412,35.0997,4475,22.7434
1725656534,8412,35.0997,4475,22.7434
1725656567,8412,35.0997,4475,22.7434
1725656580,8412,35.0997,4475,22.7434
1725656586,8412,35.0997,4475,22.7434
1725656636,8412,35.0997,4475,22.7434
1725656640,8412,35.0997,4477,22.7536
1725656682,8412,35.0997,4477,22.7536
1725656687,8412,35.0997,4477,22.7536
1725656719,8412,35.0997,4477,22.7536
1725656728,8412,35.0997,4477,22.7536
1725656742,8412,35.0997,4478,22.7587
1725656780,8412,35.0997,4478,22.7587
1725657120,8412,35.0997,4478,22.7587
1725657327,8412,35.0997,4478,22.7587
1725657987,8412,35.0997,4478,22.7587
1725658056,8416,35.1164,4487,22.8044
1725658077,8419,35.1289,4489,22.8146
1725658082,8419,35.1289,4489,22.8146
1725658087,8419,35.1289,4489,22.8146
1725658140,8419,35.1289,4489,22.8146
1725658166,8419,35.1289,4489,22.8146
1725658268,8421,35.1373,4491,22.8248
1725662830,8421,35.1373,4491,22.8248
1725662834,8421,35.1373,4491,22.8248
1725662839,8421,35.1373,4491,22.8248
1725663023,8421,35.1373,4491,22.8248
1725663030,8421,35.1373,4491,22.8248
1725663035,8421,35.1373,4491,22.8248
1725663042,8424,35.1498,4494,22.8400
1725663068,8424,35.1498,4494,22.8400
1725663124,8424,35.1498,4494,22.8400
1725663134,8427,35.1623,4498,22.8603
1725663139,8430,35.1748,4500,22.8705
1725663144,8431,35.1790,4502,22.8807
1725663149,8434,35.1915,4505,22.8959
1725663153,8434,35.1915,4505,22.8959
1725663157,8434,35.1915,4507,22.9061
1725663167,8436,35.1999,4509,22.9162
1725663172,8439,35.2124,4512,22.9315
1725663180,8441,35.2207,4514,22.9417
1725663921,8441,35.2207,4514,22.9417
1725666486,8441,35.2207,4514,22.9417
1725671157,8441,35.2207,4514,22.9417
1725671289,8441,35.2207,4514,22.9417
1725671299,8441,35.2207,4514,22.9417
1725671313,8441,35.2207,4514,22.9417
1725671319,8441,35.2207,4514,22.9417
1725671323,8441,35.2207,4514,22.9417
1725671328,8441,35.2207,4517,22.9569
1725671337,8441,35.2207,4517,22.9569
1725671341,8441,35.2207,4517,22.9569
1725671346,8441,35.2207,4517,22.9569
1725671350,8441,35.2207,4517,22.9569
1725671355,8441,35.2207,4517,22.9569
1725671359,8441,35.2207,4517,22.9569
1725671364,8441,35.2207,4517,22.9569
1725671369,8441,35.2207,4517,22.9569
1725671374,8441,35.2207,4517,22.9569
1725671415,8441,35.2207,4517,22.9569
1725671420,8441,35.2207,4517,22.9569
1725671426,8464,35.3167,4530,23.0230
1725671432,8464,35.3167,4530,23.0230
1725671437,8466,35.3250,4532,23.0331
1725671443,8466,35.3250,4532,23.0331
1725671448,8466,35.3250,4532,23.0331
1725671532,8466,35.3250,4532,23.0331
1725671670,8466,35.3250,4532,23.0331
1725671674,8466,35.3250,4532,23.0331
1725671679,8466,35.3250,4532,23.0331
1725671999,8466,35.3250,4533,23.0382
1725672111,8466,35.3250,4533,23.0382
1725672225,8466,35.3250,4533,23.0382
1725672230,8466,35.3250,4533,23.0382
1725672233,8468,35.3334,4535,23.0484
1725672241,8471,35.3459,4538,23.0636
1725672245,8471,35.3459,4538,23.0636
1725672252,8471,35.3459,4538,23.0636
1725672255,8471,35.3459,4539,23.0687
1725672258,8471,35.3459,4539,23.0687
1725672262,8473,35.3543,4541,23.0789
1725672265,8473,35.3543,4541,23.0789
1725672269,8473,35.3543,4541,23.0789
1725672272,8473,35.3543,4541,23.0789
1725672276,8473,35.3543,4541,23.0789
1725672279,8473,35.3543,4541,23.0789
1725672289,8473,35.3543,4541,23.0789
1725672311,8473,35.3543,4542,23.0840
1725672355,8473,35.3543,4542,23.0840
1725673344,8473,35.3543,4542,23.0840
1725673352,8473,35.3543,4542,23.0840
1725673359,8473,35.3543,4542,23.0840
1725673363,8473,35.3543,4542,23.0840
1725673379,8473,35.3543,4546,23.1043
1725673390,8473,35.3543,4546,23.1043
1725673404,8473,35.3543,4547,23.1094
1725673408,8473,35.3543,4547,23.1094
1725673412,8473,35.3543,4547,23.1094
1725673421,8473,35.3543,4547,23.1094
1725673425,8473,35.3543,4547,23.1094
1725673429,8473,35.3543,4547,23.1094
1725673432,8473,35.3543,4547,23.1094
1725673436,8475,35.3626,4549,23.1195
1725673439,8475,35.3626,4549,23.1195
1725673443,8475,35.3626,4549,23.1195
1725673451,8475,35.3626,4549,23.1195
1725673455,8475,35.3626,4549,23.1195
1725673459,8475,35.3626,4549,23.1195
1725673464,8475,35.3626,4549,23.1195
1725673469,8477,35.3709,4551,23.1297
1725673477,8477,35.3709,4551,23.1297
1725673482,8477,35.3709,4551,23.1297
1725673489,8477,35.3709,4551,23.1297
1725673493,8477,35.3709,4551,23.1297
1725673496,8477,35.3709,4551,23.1297
1725673502,8479,35.3793,4554,23.1449
1725673527,8479,35.3793,4554,23.1449
1725673534,8479,35.3793,4554,23.1449
1725673540,8479,35.3793,4554,23.1449
1725673545,8479,35.3793,4554,23.1449
1725673549,8479,35.3793,4554,23.1449
1725673554,8479,35.3793,4558,23.1653
1725676240,8479,35.3793,4559,23.1704
1725676322,8479,35.3793,4559,23.1704
1725677233,8501,35.4711,4567,23.2110
1725677246,8501,35.4711,4567,23.2110
1725677251,8501,35.4711,4567,23.2110
1725677254,8506,35.4919,4584,23.2974
1725678596,8506,35.4919,4584,23.2974
1725679348,8506,35.4919,4584,23.2974
1725679368,8506,35.4919,4584,23.2974
1725679374,8506,35.4919,4584,23.2974
1725679379,8506,35.4919,4584,23.2974
1725679390,8506,35.4919,4584,23.2974
1725679420,8506,35.4919,4584,23.2974
1725679488,8506,35.4919,4584,23.2974
1725679498,8506,35.4919,4584,23.2974
1725679551,8506,35.4919,4584,23.2974
1725679648,8506,35.4919,4584,23.2974
1725679657,8506,35.4919,4584,23.2974
1725679669,8506,35.4919,4584,23.2974
1725679691,8506,35.4919,4584,23.2974
1725679712,8506,35.4919,4584,23.2974
1725679798,8506,35.4919,4584,23.2974
1725679960,8511,35.5128,4588,23.3177
1725680061,8511,35.5128,4589,23.3228
1725680081,8512,35.5170,4591,23.3330
1725680085,8515,35.5295,4595,23.3533
1725680097,8518,35.5420,4597,23.3635
1725680102,8518,35.5420,4598,23.3686
1725682344,8518,35.5420,4598,23.3686
1725682353,8518,35.5420,4598,23.3686
1725682358,8518,35.5420,4598,23.3686
1725682362,8518,35.5420,4598,23.3686
1725682366,8518,35.5420,4598,23.3686
1725682371,8518,35.5420,4598,23.3686
1725682377,8518,35.5420,4598,23.3686
1725682383,8518,35.5420,4598,23.3686
1725682387,8518,35.5420,4598,23.3686
1725682401,8518,35.5420,4598,23.3686
1725682407,8518,35.5420,4598,23.3686
1725684875,8518,35.5420,4598,23.3686
1725684901,8518,35.5420,4598,23.3686
1725684905,8518,35.5420,4598,23.3686
1725684909,8518,35.5420,4598,23.3686
1725684914,8518,35.5420,4598,23.3686
1725684920,8518,35.5420,4598,23.3686
1725684992,8518,35.5420,4598,23.3686
1725685844,8518,35.5420,4598,23.3686
1725687713,8518,35.5420,4598,23.3686
1725689821,8518,35.5420,4598,23.3686
1725689826,8518,35.5420,4598,23.3686
1725689832,8518,35.5420,4598,23.3686
1725689838,8518,35.5420,4598,23.3686
1725689844,8518,35.5420,4598,23.3686
1725689851,8518,35.5420,4598,23.3686
1725689863,8518,35.5420,4598,23.3686
1725689873,8518,35.5420,4598,23.3686
1725689878,8518,35.5420,4598,23.3686
1725689884,8518,35.5420,4598,23.3686
1725689895,8518,35.5420,4598,23.3686
1725689903,8518,35.5420,4598,23.3686
1725689911,8518,35.5420,4598,23.3686
1725689920,8518,35.5420,4598,23.3686
1725689927,8518,35.5420,4598,23.3686
1725689932,8518,35.5420,4598,23.3686
1725689938,8518,35.5420,4598,23.3686
1725689945,8518,35.5420,4598,23.3686
1725689954,8518,35.5420,4598,23.3686
1725689960,8518,35.5420,4598,23.3686
1725689966,8518,35.5420,4598,23.3686
1725689971,8518,35.5420,4598,23.3686
1725689981,8518,35.5420,4598,23.3686
1725690018,8518,35.5420,4598,23.3686
1725690032,8518,35.5420,4598,23.3686
1725690044,8518,35.5420,4598,23.3686
1725690096,8518,35.5420,4598,23.3686
1725690124,8518,35.5420,4598,23.3686
1725691579,8522,35.5587,4601,23.3838
1725691583,8522,35.5587,4601,23.3838
1725691587,8522,35.5587,4601,23.3838
1725691610,8522,35.5587,4603,23.3940
