time,l_per,l_abs,b_per,b_abs
1725467639,26785,15.1342,11454,10.5109
1725467754,26789,15.1365,11456,10.5127
1725467821,26789,15.1365,11456,10.5127
1725468099,26790,15.1370,11457,10.5136
1725468119,26790,15.1370,11457,10.5136
1725468268,26790,15.1370,11457,10.5136
1725468645,26854,15.1732,11493,10.5466
1725468770,26854,15.1732,11493,10.5466
1725468840,26854,15.1732,11493,10.5466
1725469394,26854,15.1732,11493,10.5466
1725469730,26854,15.1732,11493,10.5466
1725469847,26854,15.1732,11493,10.5466
1725469957,26854,15.1732,11493,10.5466
1725470073,26854,15.1732,11493,10.5466
1725470880,26854,15.1732,11493,10.5466
1725470890,26854,15.1732,11493,10.5466
1725471130,26854,15.1732,11493,10.5466
1725471146,26854,15.1732,11493,10.5466
1725474061,26854,15.1732,11493,10.5466
1725475249,26854,15.1732,11493,10.5466
1725475731,26854,15.1732,11493,10.5466
1725475900,26854,15.1732,11493,10.5466
1725477455,26854,15.1732,11493,10.5466
1725478578,26854,15.1732,11493,10.5466
1725479110,28051,15.8495,12203,11.1982
1725479731,28051,15.8495,12203,11.1982
1725480277,28051,15.8495,12203,11.1982
1725480743,28051,15.8495,12203,11.1982
1725481130,28051,15.8495,12203,11.1982
1725481298,28051,15.8495,12203,11.1982
1725481894,28051,15.8495,12203,11.1982
1725483016,28051,15.8495,12203,11.1982
1725483199,28051,15.8495,12203,11.1982
1725485024,28052,15.8501,12204,11.1991
1725486117,28056,15.8524,12205,11.2000
1725487164,28056,15.8524,12205,11.2000
1725487832,28056,15.8524,12205,11.2000
1725488450,28056,15.8524,12205,11.2000
1725488723,28056,15.8524,12205,11.2000
1725489905,28056,15.8524,12205,11.2000
1725490117,28056,15.8524,12205,11.2000
1725490130,28056,15.8524,12205,11.2000
1725490180,28056,15.8524,12205,11.2000
1725490328,28056,15.8524,12205,11.2000
1725491542,28056,15.8524,12205,11.2000
1725493232,28056,15.8524,12205,11.2000
1725493570,28061,15.8552,12208,11.2028
1725495428,28061,15.8552,12208,11.2028
1725495809,28061,15.8552,12208,11.2028
1725496243,28061,15.8552,12208,11.2028
1725496462,28061,15.8552,12208,11.2028
1725497099,28061,15.8552,12208,11.2028
1725499327,28061,15.8552,12208,11.2028
1725499334,28061,15.8552,12208,11.2028
1725499684,28075,15.8631,12216,11.2101
1725499819,28075,15.8631,12216,11.2101
1725499944,28075,15.8631,12216,11.2101
1725501293,28075,15.8631,12216,11.2101
1725501462,28075,15.8631,12216,11.2101
1725502266,28075,15.8631,12216,11.2101
1725502339,28075,15.8631,12216,11.2101
1725502788,28075,15.8631,12216,11.2101
1725504147,28086,15.8693,12222,11.2156
1725504262,28086,15.8693,12222,11.2156
1725504850,28088,15.8705,12225,11.2184
1725505289,28088,15.8705,12225,11.2184
1725505550,28088,15.8705,12225,11.2184
