time,l_per,l_abs,b_per,b_abs
1725497406,26921,15.2111,11532,10.5824
1725497590,26921,15.2111,11532,10.5824
1725498801,28099,15.8767,12236,11.2285
1725499789,28099,15.8767,12236,11.2285
1725501422,28099,15.8767,12236,11.2285
1725502186,28099,15.8767,12236,11.2285
1725503223,28099,15.8767,12236,11.2285
1725505029,28099,15.8767,12236,11.2285
1725505783,28099,15.8767,12236,11.2285
1725505803,28099,15.8767,12236,11.2285
