time,l_per,l_abs,b_per,b_abs
1725651349,8018,33.4557,4229,21.4932
1725651355,8018,33.4557,4229,21.4932
1725651374,8018,33.4557,4229,21.4932
1725651378,8018,33.4557,4229,21.4932
1725651383,8018,33.4557,4229,21.4932
1725651389,8026,33.4891,4237,21.5338
1725651393,8026,33.4891,4237,21.5338
1725651398,8026,33.4891,4237,21.5338
1725651410,8035,33.5267,4242,21.5593
1725651414,8035,33.5267,4242,21.5593
1725651418,8043,33.5600,4249,21.5948
1725651423,8043,33.5600,4249,21.5948
1725651447,8043,33.5600,4249,21.5948
1725651496,8043,33.5600,4249,21.5948
1725651518,8043,33.5600,4249,21.5948
1725651543,8043,33.5600,4249,21.5948
1725651571,8043,33.5600,4249,21.5948
1725651575,8043,33.5600,4249,21.5948
1725651927,8043,33.5600,4249,21.5948
1725653309,8043,33.5600,4249,21.5948
1725653572,8043,33.5600,4249,21.5948
1725655278,8043,33.5600,4249,21.5948
1725656242,8050,33.5893,4254,21.6202
1725661182,8050,33.5893,4254,21.6202
1725661188,8050,33.5893,4254,21.6202
1725661192,8050,33.5893,4255,21.6253
1725661197,8050,33.5893,4255,21.6253
1725661204,8062,33.6393,4266,21.6812
1725661209,8066,33.6560,4275,21.7270
1725661213,8066,33.6560,4275,21.7270
1725661217,8066,33.6560,4275,21.7270
1725661296,8069,33.6685,4279,21.7473
1725661331,8396,35.0330,4469,22.7129
1725661809,8396,35.0330,4469,22.7129
1725661826,8396,35.0330,4469,22.7129
1725661833,8401,35.0538,4482,22.7790
1725661863,8401,35.0538,4482,22.7790
1725662182,8401,35.0538,4482,22.7790
1725662225,8401,35.0538,4482,22.7790
1725662229,8403,35.0622,4484,22.7892
1725662233,8403,35.0622,4484,22.7892
1725662238,8403,35.0622,4484,22.7892
1725662242,8403,35.0622,4484,22.7892
1725662247,8403,35.0622,4484,22.7892
1725662253,8403,35.0622,4484,22.7892
1725662899,8403,35.0622,4484,22.7892
1725662915,8403,35.0622,4484,22.7892
1725662954,8403,35.0622,4484,22.7892
1725663017,8403,35.0622,4484,22.7892
1725663755,8403,35.0622,4484,22.7892
1725663761,8403,35.0622,4484,22.7892
1725666738,8403,35.0622,4484,22.7892
1725666957,8403,35.0622,4484,22.7892
1725667880,8403,35.0622,4484,22.7892
1725667885,8426,35.1581,4497,22.8553
1725667891,8426,35.1581,4497,22.8553
1725667895,8426,35.1581,4497,22.8553
1725667899,8426,35.1581,4497,22.8553
1725667911,8426,35.1581,4497,22.8553
1725674562,8426,35.1581,4500,22.8705
1725674566,8426,35.1581,4500,22.8705
1725674572,8426,35.1581,4500,22.8705
1725674576,8426,35.1581,4500,22.8705
1725674581,8426,35.1581,4500,22.8705
1725674585,8426,35.1581,4500,22.8705
1725674590,8426,35.1581,4500,22.8705
1725674594,8426,35.1581,4500,22.8705
1725674599,8437,35.2040,4509,22.9162
1725674605,8437,35.2040,4509,22.9162
1725674611,8437,35.2040,4509,22.9162
1725675033,8440,35.2166,4514,22.9417
1725678467,8440,35.2166,4514,22.9417
1725678474,8441,35.2207,4518,22.9620
1725682241,8441,35.2207,4518,22.9620
1725682245,8441,35.2207,4518,22.9620
1725682249,8441,35.2207,4518,22.9620
1725682255,8441,35.2207,4527,23.0077
1725682259,8443,35.2291,4529,23.0179
1725682264,8443,35.2291,4529,23.0179
1725682269,8443,35.2291,4529,23.0179
1725682273,8446,35.2416,4532,23.0331
1725682277,8450,35.2583,4535,23.0484
1725682280,8450,35.2583,4535,23.0484
1725682283,8450,35.2583,4535,23.0484
1725682287,8450,35.2583,4535,23.0484
1725682336,8451,35.2625,4538,23.0636
1725682340,8451,35.2625,4539,23.0687
1725682352,8451,35.2625,4539,23.0687
1725682356,8451,35.2625,4539,23.0687
1725682360,8451,35.2625,4539,23.0687
1725682364,8451,35.2625,4539,23.0687
1725682368,8451,35.2625,4539,23.0687
1725682380,8451,35.2625,4539,23.0687
1725682385,8451,35.2625,4539,23.0687
1725682390,8451,35.2625,4539,23.0687
1725682398,8451,35.2625,4543,23.0890
1725682410,8451,35.2625,4543,23.0890
1725682418,8451,35.2625,4543,23.0890
1725682422,8451,35.2625,4543,23.0890
1725684396,8451,35.2625,4543,23.0890
1725685014,8456,35.2833,4549,23.1195
1725685018,8458,35.2917,4552,23.1348
1725685021,8458,35.2917,4552,23.1348
1725685027,8461,35.3042,4554,23.1449
1725685031,8461,35.3042,4554,23.1449
1725685047,8466,35.3250,4558,23.1653
1725685052,8469,35.3376,4560,23.1754
1725685065,8469,35.3376,4560,23.1754
1725687295,8469,35.3376,4560,23.1754
1725687304,8470,35.3417,4562,23.1856
1725687333,8470,35.3417,4562,23.1856
1725687336,8470,35.3417,4562,23.1856
1725687340,8470,35.3417,4562,23.1856
1725687343,8470,35.3417,4562,23.1856
1725687347,8470,35.3417,4562,23.1856
1725687350,8470,35.3417,4562,23.1856
1725687354,8472,35.3501,4563,23.1907
1725687358,8472,35.3501,4563,23.1907
1725687362,8472,35.3501,4563,23.1907
1725687374,8472,35.3501,4563,23.1907
1725687396,8472,35.3501,4563,23.1907
1725687401,8472,35.3501,4563,23.1907
1725688206,8472,35.3501,4563,23.1907
1725688215,8472,35.3501,4563,23.1907
1725688219,8472,35.3501,4563,23.1907
1725688223,8472,35.3501,4563,23.1907
1725688230,8472,35.3501,4563,23.1907
1725691360,8475,35.3626,4567,23.2110
1725691364,8476,35.3668,4569,23.2212
1725691368,8479,35.3793,4571,23.2313
1725691386,8479,35.3793,4571,23.2313
1725691392,8479,35.3793,4571,23.2313
1725691923,8479,35.3793,4571,23.2313
1725691943,8479,35.3793,4571,23.2313
