time,l_per,l_abs,b_per,b_abs
1725371313,27431,15.4992,11614,10.6577
1725372426,27431,15.4992,11614,10.6577
1725373385,27431,15.4992,11614,10.6577
1725373412,27431,15.4992,11614,10.6577
1725373421,27431,15.4992,11614,10.6577
1725374028,27431,15.4992,11614,10.6577
1725374272,27431,15.4992,11614,10.6577
1725374280,27431,15.4992,11614,10.6577
1725374376,27431,15.4992,11614,10.6577
1725374436,27431,15.4992,11614,10.6577
1725374472,27431,15.4992,11614,10.6577
1725374739,27431,15.4992,11614,10.6577
1725374832,27431,15.4992,11614,10.6577
1725375717,27431,15.4992,11614,10.6577
1725376254,27431,15.4992,11614,10.6577
1725376276,27431,15.4992,11614,10.6577
1725376962,27431,15.4992,11614,10.6577
1725377457,27431,15.4992,11614,10.6577
1725377719,27431,15.4992,11614,10.6577
1725378061,27431,15.4992,11614,10.6577
1725378752,27431,15.4992,11614,10.6577
1725378863,27431,15.4992,11614,10.6577
1725379736,27431,15.4992,11614,10.6577
1725379773,27431,15.4992,11614,10.6577
1725379843,27431,15.4992,11614,10.6577
1725380040,27433,15.5004,11617,10.6604
1725381603,27433,15.5004,11617,10.6604
1725382614,27433,15.5004,11617,10.6604
1725383304,27433,15.5004,11617,10.6604
1725384116,27433,15.5004,11617,10.6604
1725384904,27433,15.5004,11617,10.6604
1725385636,27433,15.5004,11617,10.6604
1725385952,27433,15.5004,11617,10.6604
1725386563,27433,15.5004,11617,10.6604
1725388174,27433,15.5004,11617,10.6604
1725388456,27433,15.5004,11617,10.6604
1725388997,28148,15.9044,11962,10.9770
1725389567,28148,15.9044,11962,10.9770
1725389848,28148,15.9044,11962,10.9770
1725390410,28177,15.9207,12009,11.0202
1725390758,28177,15.9207,12009,11.0202
1725390787,28177,15.9207,12009,11.0202
1725390896,28177,15.9207,12009,11.0202
1725391862,28177,15.9207,12009,11.0202
1725392013,28217,15.9433,12042,11.0504
1725392723,28217,15.9433,12042,11.0504
1725392953,28217,15.9433,12042,11.0504
1725394278,28217,15.9433,12042,11.0504
1725394975,28217,15.9433,12042,11.0504
1725395964,28217,15.9433,12042,11.0504
1725396098,28217,15.9433,12042,11.0504
1725396385,28217,15.9433,12042,11.0504
1725396482,28217,15.9433,12042,11.0504
1725398902,28217,15.9433,12042,11.0504
1725399050,28217,15.9433,12042,11.0504
1725400224,28218,15.9439,12043,11.0514
1725402054,28218,15.9439,12043,11.0514
1725402145,29395,16.6089,12746,11.6965
1725402258,29395,16.6089,12746,11.6965
1725405265,29396,16.6095,12748,11.6983
1725405422,29396,16.6095,12748,11.6983
1725407288,29396,16.6095,12748,11.6983
1725407705,29396,16.6095,12748,11.6983
1725409302,29396,16.6095,12748,11.6983
1725410117,29396,16.6095,12748,11.6983
1725412082,29396,16.6095,12748,11.6983
1725412312,29396,16.6095,12748,11.6983
1725412324,29396,16.6095,12748,11.6983
1725412725,29396,16.6095,12748,11.6983
1725413359,29396,16.6095,12748,11.6983
1725413525,29396,16.6095,12748,11.6983
1725415190,29396,16.6095,12748,11.6983
1725415205,29396,16.6095,12748,11.6983
1725416729,29396,16.6095,12748,11.6983
1725416786,29396,16.6095,12748,11.6983
