time,l_per,l_abs,b_per,b_abs
1725651358,8069,33.6685,4265,21.6762
1725651363,8077,33.7019,4272,21.7117
1725651391,8077,33.7019,4272,21.7117
1725651433,8077,33.7019,4272,21.7117
1725651477,8404,35.0663,4462,22.6774
1725651513,8404,35.0663,4462,22.6774
1725651567,8404,35.0663,4462,22.6774
1725651601,8404,35.0663,4462,22.6774
1725651693,8404,35.0663,4462,22.6774
1725651697,8404,35.0663,4462,22.6774
1725651700,8404,35.0663,4462,22.6774
1725651704,8410,35.0914,4468,22.7079
1725651709,8410,35.0914,4468,22.7079
1725651719,8410,35.0914,4468,22.7079
1725652218,8410,35.0914,4468,22.7079
1725652226,8410,35.0914,4468,22.7079
1725652232,8410,35.0914,4468,22.7079
1725652566,8410,35.0914,4468,22.7079
1725652924,8410,35.0914,4468,22.7079
1725653040,8410,35.0914,4468,22.7079
1725653044,8427,35.1623,4488,22.8095
1725653048,8427,35.1623,4488,22.8095
1725653054,8427,35.1623,4488,22.8095
1725653058,8429,35.1707,4492,22.8298
1725653062,8429,35.1707,4492,22.8298
1725653066,8429,35.1707,4492,22.8298
1725653070,8430,35.1748,4494,22.8400
1725653074,8430,35.1748,4494,22.8400
1725653078,8430,35.1748,4494,22.8400
1725653083,8430,35.1748,4494,22.8400
1725653088,8430,35.1748,4494,22.8400
1725653092,8430,35.1748,4494,22.8400
1725653113,8430,35.1748,4494,22.8400
1725653117,8430,35.1748,4494,22.8400
1725653121,8430,35.1748,4494,22.8400
1725653126,8430,35.1748,4494,22.8400
1725653134,8430,35.1748,4494,22.8400
1725653139,8430,35.1748,4494,22.8400
1725653145,8430,35.1748,4494,22.8400
1725653151,8430,35.1748,4494,22.8400
1725653156,8432,35.1832,4495,22.8451
1725653174,8432,35.1832,4495,22.8451
1725653189,8432,35.1832,4495,22.8451
1725653193,8434,35.1915,4497,22.8553
1725653233,8434,35.1915,4497,22.8553
1725653248,8434,35.1915,4497,22.8553
1725653265,8434,35.1915,4497,22.8553
1725653287,8434,35.1915,4497,22.8553
1725653317,8434,35.1915,4497,22.8553
1725653325,8436,35.1999,4498,22.8603
1725653388,8436,35.1999,4498,22.8603
1725653399,8436,35.1999,4498,22.8603
1725653682,8436,35.1999,4498,22.8603
1725654232,8436,35.1999,4498,22.8603
1725654259,8436,35.1999,4498,22.8603
1725654263,8436,35.1999,4498,22.8603
1725654290,8436,35.1999,4498,22.8603
1725655919,8436,35.1999,4498,22.8603
1725655924,8436,35.1999,4498,22.8603
1725655934,8436,35.1999,4498,22.8603
1725655940,8436,35.1999,4498,22.8603
1725655946,8436,35.1999,4498,22.8603
1725655954,8436,35.1999,4498,22.8603
1725655988,8438,35.2082,4501,22.8756
1725656053,8440,35.2166,4503,22.8857
1725656363,8440,35.2166,4503,22.8857
1725656919,8445,35.2374,4507,22.9061
1725656923,8447,35.2458,4510,22.9213
1725656927,8448,35.2499,4512,22.9315
1725656933,8452,35.2666,4515,22.9467
1725656937,8452,35.2666,4516,22.9518
1725656941,8454,35.2750,4518,22.9620
1725656945,8454,35.2750,4519,22.9671
1725656968,8459,35.2958,4525,22.9976
1725657936,8459,35.2958,4525,22.9976
1725657945,8459,35.2958,4526,23.0026
1725657971,8459,35.2958,4526,23.0026
1725658835,8459,35.2958,4526,23.0026
1725658840,8459,35.2958,4526,23.0026
1725658844,8459,35.2958,4526,23.0026
1725658939,8459,35.2958,4526,23.0026
1725658944,8461,35.3042,4527,23.0077
1725658950,8461,35.3042,4527,23.0077
1725658956,8461,35.3042,4527,23.0077
1725658960,8461,35.3042,4527,23.0077
1725658966,8461,35.3042,4527,23.0077
1725658981,8461,35.3042,4527,23.0077
1725659024,8461,35.3042,4527,23.0077
1725659029,8461,35.3042,4527,23.0077
1725660088,8468,35.3334,4533,23.0382
1725660123,8469,35.3376,4535,23.0484
1725660134,8471,35.3459,4538,23.0636
1725660307,8471,35.3459,4538,23.0636
1725660322,8471,35.3459,4538,23.0636
1725660326,8471,35.3459,4538,23.0636
1725660330,8471,35.3459,4538,23.0636
1725660334,8471,35.3459,4538,23.0636
1725660340,8471,35.3459,4538,23.0636
1725660344,8471,35.3459,4538,23.0636
1725660348,8471,35.3459,4538,23.0636
1725660352,8471,35.3459,4538,23.0636
1725660357,8471,35.3459,4538,23.0636
1725660362,8471,35.3459,4538,23.0636
1725660367,8471,35.3459,4541,23.0789
1725660371,8471,35.3459,4541,23.0789
1725660375,8471,35.3459,4541,23.0789
1725660383,8471,35.3459,4541,23.0789
1725660387,8471,35.3459,4541,23.0789
1725660392,8471,35.3459,4541,23.0789
1725660399,8471,35.3459,4541,23.0789
1725661664,8471,35.3459,4541,23.0789
1725663292,8471,35.3459,4541,23.0789
1725663296,8471,35.3459,4541,23.0789
1725663302,8471,35.3459,4541,23.0789
1725663310,8471,35.3459,4541,23.0789
1725663461,8473,35.3543,4543,23.0890
1725663670,8473,35.3543,4543,23.0890
1725663971,8473,35.3543,4543,23.0890
1725663976,8473,35.3543,4543,23.0890
1725663996,8473,35.3543,4543,23.0890
1725664018,8473,35.3543,4543,23.0890
1725664043,8473,35.3543,4543,23.0890
1725664073,8473,35.3543,4543,23.0890
1725664078,8473,35.3543,4543,23.0890
1725664239,8473,35.3543,4543,23.0890
1725664248,8473,35.3543,4543,23.0890
1725665818,8476,35.3668,4545,23.0992
1725665823,8478,35.3751,4547,23.1094
1725665830,8480,35.3835,4549,23.1195
1725665835,8482,35.3918,4551,23.1297
1725667016,8482,35.3918,4555,23.1500
1725667070,8482,35.3918,4555,23.1500
1725667079,8482,35.3918,4555,23.1500
1725667742,8482,35.3918,4555,23.1500
1725667746,8482,35.3918,4555,23.1500
1725667750,8482,35.3918,4555,23.1500
1725667754,8482,35.3918,4555,23.1500
1725667761,8482,35.3918,4555,23.1500
1725668271,8482,35.3918,4555,23.1500
1725668276,8485,35.4043,4566,23.2059
1725668280,8529,35.5879,4600,23.3787
1725669725,8529,35.5879,4600,23.3787
1725669730,8529,35.5879,4600,23.3787
1725670693,8529,35.5879,4600,23.3787
1725670697,8529,35.5879,4600,23.3787
1725670701,8529,35.5879,4600,23.3787
1725670706,8529,35.5879,4600,23.3787
1725670713,8529,35.5879,4600,23.3787
1725670717,8529,35.5879,4600,23.3787
1725670722,8529,35.5879,4600,23.3787
1725670727,8529,35.5879,4600,23.3787
1725670732,8529,35.5879,4600,23.3787
1725670750,8529,35.5879,4600,23.3787
1725670755,8529,35.5879,4600,23.3787
1725670762,8533,35.6046,4603,23.3940
1725670766,8533,35.6046,4603,23.3940
1725672070,8533,35.6046,4603,23.3940
1725672081,8533,35.6046,4603,23.3940
1725672855,8533,35.6046,4603,23.3940
1725673168,8533,35.6046,4603,23.3940
1725673424,8533,35.6046,4603,23.3940
1725673428,8533,35.6046,4603,23.3940
1725673432,8533,35.6046,4603,23.3940
1725673435,8533,35.6046,4603,23.3940
1725673440,8533,35.6046,4603,23.3940
1725673443,8534,35.6088,4606,23.4092
1725673447,8534,35.6088,4606,23.4092
1725673451,8534,35.6088,4606,23.4092
1725673459,8536,35.6171,4609,23.4245
1725673462,8536,35.6171,4609,23.4245
1725673466,8536,35.6171,4609,23.4245
1725673470,8536,35.6171,4609,23.4245
1725673482,8538,35.6255,4611,23.4346
1725673665,8538,35.6255,4611,23.4346
1725673709,8538,35.6255,4611,23.4346
1725673946,8538,35.6255,4611,23.4346
1725673950,8538,35.6255,4611,23.4346
1725673956,8538,35.6255,4611,23.4346
1725673959,8538,35.6255,4611,23.4346
1725673963,8538,35.6255,4611,23.4346
1725673966,8538,35.6255,4611,23.4346
1725673989,8538,35.6255,4611,23.4346
1725673993,8538,35.6255,4611,23.4346
1725674001,8538,35.6255,4612,23.4397
1725674033,8538,35.6255,4612,23.4397
1725674041,8539,35.6296,4616,23.4601
1725674047,8539,35.6296,4616,23.4601
1725674087,8539,35.6296,4616,23.4601
1725674118,8539,35.6296,4617,23.4651
1725675198,8539,35.6296,4617,23.4651
1725675574,8539,35.6296,4617,23.4651
1725677738,8539,35.6296,4617,23.4651
1725677860,8540,35.6338,4621,23.4855
1725677864,8543,35.6463,4623,23.4956
1725677868,8565,35.7381,4631,23.5363
1725677872,8566,35.7423,4632,23.5414
1725678204,8566,35.7423,4632,23.5414
1725679278,8566,35.7423,4632,23.5414
1725679283,8566,35.7423,4632,23.5414
1725679288,8566,35.7423,4632,23.5414
1725679294,8566,35.7423,4632,23.5414
1725679548,8566,35.7423,4632,23.5414
1725679553,8566,35.7423,4632,23.5414
1725679594,8566,35.7423,4632,23.5414
1725679600,8566,35.7423,4632,23.5414
1725680253,8566,35.7423,4632,23.5414
1725680257,8566,35.7423,4632,23.5414
1725680262,8566,35.7423,4632,23.5414
1725680445,8566,35.7423,4632,23.5414
1725680471,8566,35.7423,4632,23.5414
1725680480,8566,35.7423,4632,23.5414
1725680488,8566,35.7423,4632,23.5414
1725680493,8566,35.7423,4632,23.5414
1725680497,8566,35.7423,4632,23.5414
1725680501,8566,35.7423,4632,23.5414
1725680506,8566,35.7423,4632,23.5414
1725680533,8566,35.7423,4632,23.5414
1725681223,8566,35.7423,4632,23.5414
1725681248,8566,35.7423,4632,23.5414
1725681340,8566,35.7423,4632,23.5414
1725681346,8566,35.7423,4632,23.5414
1725681350,8566,35.7423,4632,23.5414
1725682178,8566,35.7423,4632,23.5414
1725682185,8566,35.7423,4632,23.5414
1725682211,8566,35.7423,4632,23.5414
1725682216,8566,35.7423,4632,23.5414
1725683907,8566,35.7423,4632,23.5414
1725684152,8567,35.7465,4636,23.5617
1725684156,8567,35.7465,4637,23.5668
1725684160,8567,35.7465,4637,23.5668
1725684165,8567,35.7465,4637,23.5668
1725685747,8567,35.7465,4637,23.5668
1725685759,8567,35.7465,4637,23.5668
1725685765,8567,35.7465,4637,23.5668
1725685771,8567,35.7465,4637,23.5668
1725685779,8567,35.7465,4637,23.5668
1725685786,8567,35.7465,4637,23.5668
1725685791,8567,35.7465,4637,23.5668
1725685802,8567,35.7465,4637,23.5668
1725685842,8567,35.7465,4637,23.5668
1725685850,8567,35.7465,4637,23.5668
1725685856,8567,35.7465,4637,23.5668
1725685866,8567,35.7465,4637,23.5668
1725685883,8567,35.7465,4637,23.5668
1725685899,8567,35.7465,4637,23.5668
1725685913,8567,35.7465,4637,23.5668
1725685924,8567,35.7465,4637,23.5668
1725685944,8567,35.7465,4637,23.5668
1725685950,8567,35.7465,4637,23.5668
1725685957,8567,35.7465,4637,23.5668
1725685968,8567,35.7465,4637,23.5668
1725685980,8567,35.7465,4637,23.5668
1725685988,8567,35.7465,4637,23.5668
1725686024,8567,35.7465,4637,23.5668
1725686043,8567,35.7465,4637,23.5668
1725686054,8567,35.7465,4637,23.5668
1725686070,8567,35.7465,4637,23.5668
1725686112,8567,35.7465,4637,23.5668
1725686146,8567,35.7465,4637,23.5668
1725686159,8567,35.7465,4637,23.5668
1725686179,8567,35.7465,4637,23.5668
1725686220,8567,35.7465,4637,23.5668
1725686251,8567,35.7465,4637,23.5668
1725686256,8567,35.7465,4637,23.5668
1725686277,8567,35.7465,4637,23.5668
1725686289,8567,35.7465,4637,23.5668
1725686313,8567,35.7465,4637,23.5668
1725686378,8567,35.7465,4637,23.5668
1725686386,8567,35.7465,4637,23.5668
1725686397,8567,35.7465,4637,23.5668
1725686409,8567,35.7465,4637,23.5668
1725686441,8567,35.7465,4637,23.5668
1725686498,8567,35.7465,4637,23.5668
1725686522,8567,35.7465,4637,23.5668
1725686529,8567,35.7465,4637,23.5668
1725686560,8567,35.7465,4637,23.5668
1725686584,8567,35.7465,4637,23.5668
1725686662,8567,35.7465,4637,23.5668
1725686780,8567,35.7465,4637,23.5668
1725686927,8567,35.7465,4637,23.5668
1725687366,8567,35.7465,4637,23.5668
1725687522,8567,35.7465,4637,23.5668
1725687576,8567,35.7465,4637,23.5668
1725687909,8567,35.7465,4637,23.5668
1725687989,8567,35.7465,4637,23.5668
1725688208,8567,35.7465,4637,23.5668
1725688664,8571,35.7632,4638,23.5719
1725690727,8571,35.7632,4638,23.5719
1725691689,8573,35.7715,4639,23.5769
1725691980,8573,35.7715,4639,23.5769
