time,l_per,l_abs,b_per,b_abs
1725653089,8396,35.0330,4458,22.6570
1725653118,8396,35.0330,4458,22.6570
1725655235,8396,35.0330,4458,22.6570
1725655710,8396,35.0330,4458,22.6570
1725655714,8402,35.0580,4464,22.6875
1725655718,8402,35.0580,4464,22.6875
1725655724,8402,35.0580,4465,22.6926
1725655735,8402,35.0580,4465,22.6926
1725657920,8402,35.0580,4466,22.6977
1725657926,8402,35.0580,4466,22.6977
1725657932,8402,35.0580,4466,22.6977
1725657936,8402,35.0580,4467,22.7028
1725657950,8402,35.0580,4467,22.7028
1725658196,8402,35.0580,4467,22.7028
1725658389,8402,35.0580,4467,22.7028
1725658961,8402,35.0580,4467,22.7028
1725660852,8402,35.0580,4467,22.7028
1725660860,8402,35.0580,4467,22.7028
1725660921,8402,35.0580,4467,22.7028
1725661037,8402,35.0580,4467,22.7028
1725661042,8402,35.0580,4467,22.7028
1725661752,8402,35.0580,4467,22.7028
1725661756,8402,35.0580,4468,22.7079
1725661760,8402,35.0580,4468,22.7079
1725661764,8402,35.0580,4468,22.7079
1725661801,8402,35.0580,4468,22.7079
1725661813,8402,35.0580,4468,22.7079
1725664945,8402,35.0580,4468,22.7079
1725665460,8402,35.0580,4468,22.7079
1725665464,8402,35.0580,4468,22.7079
1725665468,8402,35.0580,4468,22.7079
1725667492,8402,35.0580,4468,22.7079
1725667637,8402,35.0580,4468,22.7079
1725668563,8402,35.0580,4468,22.7079
1725668576,8402,35.0580,4468,22.7079
1725668580,8402,35.0580,4468,22.7079
1725668602,8402,35.0580,4468,22.7079
1725668661,8402,35.0580,4468,22.7079
1725668720,8402,35.0580,4468,22.7079
1725671140,8409,35.0872,4473,22.7333
1725671145,8410,35.0914,4478,22.7587
1725671195,8423,35.1456,4492,22.8298
1725671200,8429,35.1707,4508,22.9112
1725671205,8429,35.1707,4508,22.9112
1725671212,8432,35.1832,4516,22.9518
1725671221,8448,35.2499,4534,23.0433
1725671227,8449,35.2541,4537,23.0585
1725671245,8450,35.2583,4540,23.0738
1725671258,8450,35.2583,4540,23.0738
1725671268,8454,35.2750,4545,23.0992
1725671292,8456,35.2833,4549,23.1195
1725671301,8456,35.2833,4551,23.1297
1725671316,8457,35.2875,4553,23.1399
1725671365,8457,35.2875,4553,23.1399
1725671370,8459,35.2958,4555,23.1500
1725671436,8459,35.2958,4555,23.1500
1725671440,8459,35.2958,4555,23.1500
1725672379,8459,35.2958,4555,23.1500
1725672383,8462,35.3084,4559,23.1704
1725672388,8463,35.3125,4561,23.1805
1725672394,8466,35.3250,4563,23.1907
1725672402,8466,35.3250,4563,23.1907
1725672406,8468,35.3334,4565,23.2009
1725672414,8468,35.3334,4565,23.2009
1725672436,8468,35.3334,4565,23.2009
1725672449,8468,35.3334,4565,23.2009
1725672504,8468,35.3334,4565,23.2009
1725672525,8468,35.3334,4565,23.2009
1725672638,8468,35.3334,4565,23.2009
1725672795,8468,35.3334,4569,23.2212
1725672800,8469,35.3376,4571,23.2313
1725672830,8472,35.3501,4576,23.2568
1725672854,8472,35.3501,4577,23.2618
1725672887,8472,35.3501,4579,23.2720
1725672895,8472,35.3501,4580,23.2771
1725672901,8476,35.3668,4583,23.2923
1725672962,8476,35.3668,4584,23.2974
1725672979,8476,35.3668,4584,23.2974
1725673001,8476,35.3668,4584,23.2974
1725673019,8476,35.3668,4585,23.3025
1725673046,8476,35.3668,4585,23.3025
1725673086,8477,35.3709,4589,23.3228
1725673145,8477,35.3709,4589,23.3228
1725673157,8477,35.3709,4590,23.3279
1725673207,8477,35.3709,4591,23.3330
1725673491,8477,35.3709,4591,23.3330
1725673910,8477,35.3709,4591,23.3330
1725673915,8477,35.3709,4591,23.3330
1725673919,8477,35.3709,4591,23.3330
1725673926,8480,35.3835,4596,23.3584
1725673949,8480,35.3835,4596,23.3584
1725673955,8480,35.3835,4596,23.3584
1725673969,8480,35.3835,4596,23.3584
1725673985,8480,35.3835,4596,23.3584
1725673991,8480,35.3835,4596,23.3584
1725675587,8480,35.3835,4597,23.3635
1725676940,8483,35.3960,4600,23.3787
1725676948,8486,35.4085,4603,23.3940
1725676955,8488,35.4168,4605,23.4041
1725676963,8491,35.4294,4608,23.4194
1725676970,8494,35.4419,4610,23.4296
1725676974,8497,35.4544,4613,23.4448
1725676989,8499,35.4627,4615,23.4550
1725676994,8501,35.4711,4617,23.4651
1725677009,8513,35.5212,4628,23.5210
1725677013,8515,35.5295,4630,23.5312
1725677041,8515,35.5295,4630,23.5312
1725678269,8515,35.5295,4631,23.5363
1725678331,8515,35.5295,4632,23.5414
1725678415,8515,35.5295,4636,23.5617
1725679658,8515,35.5295,4636,23.5617
1725679742,8519,35.5462,4637,23.5668
1725679800,8519,35.5462,4637,23.5668
1725679804,8519,35.5462,4637,23.5668
1725679808,8519,35.5462,4637,23.5668
1725679813,8519,35.5462,4637,23.5668
1725679818,8519,35.5462,4637,23.5668
1725681893,8523,35.5629,4641,23.5871
1725681932,8523,35.5629,4641,23.5871
1725683042,8523,35.5629,4641,23.5871
1725683047,8526,35.5754,4645,23.6074
1725683054,8526,35.5754,4645,23.6074
1725683072,8526,35.5754,4645,23.6074
1725683077,8549,35.6714,4658,23.6735
1725683080,8549,35.6714,4658,23.6735
1725683085,8549,35.6714,4658,23.6735
1725683090,8549,35.6714,4658,23.6735
1725683094,8549,35.6714,4658,23.6735
1725683099,8549,35.6714,4658,23.6735
1725683105,8549,35.6714,4658,23.6735
1725683109,8549,35.6714,4658,23.6735
1725683114,8549,35.6714,4658,23.6735
1725683119,8549,35.6714,4658,23.6735
1725683143,8549,35.6714,4658,23.6735
1725683152,8549,35.6714,4658,23.6735
1725683816,8549,35.6714,4658,23.6735
1725683990,8549,35.6714,4659,23.6786
1725684292,8549,35.6714,4659,23.6786
1725684303,8549,35.6714,4661,23.6888
1725684422,8549,35.6714,4661,23.6888
1725684428,8549,35.6714,4661,23.6888
1725685488,8549,35.6714,4661,23.6888
1725685493,8549,35.6714,4661,23.6888
1725685497,8549,35.6714,4661,23.6888
1725685501,8549,35.6714,4661,23.6888
1725685506,8549,35.6714,4661,23.6888
1725685510,8549,35.6714,4661,23.6888
1725685514,8549,35.6714,4661,23.6888
1725685520,8549,35.6714,4661,23.6888
1725685524,8549,35.6714,4661,23.6888
1725685550,8549,35.6714,4661,23.6888
1725685555,8549,35.6714,4661,23.6888
1725685560,8549,35.6714,4664,23.7040
1725687325,8549,35.6714,4664,23.7040
1725687341,8549,35.6714,4664,23.7040
1725687368,8549,35.6714,4664,23.7040
1725687522,8549,35.6714,4664,23.7040
1725687529,8549,35.6714,4664,23.7040
1725687537,8549,35.6714,4664,23.7040
1725688466,8549,35.6714,4664,23.7040
1725689780,8553,35.6881,4667,23.7193
1725689977,8553,35.6881,4667,23.7193
1725690088,8553,35.6881,4667,23.7193
1725690096,8553,35.6881,4667,23.7193
1725690110,8553,35.6881,4667,23.7193
1725690213,8553,35.6881,4667,23.7193
1725690217,8553,35.6881,4667,23.7193
1725690221,8553,35.6881,4667,23.7193
1725690234,8553,35.6881,4667,23.7193
1725690239,8553,35.6881,4667,23.7193
1725690242,8555,35.6964,4670,23.7345
1725690246,8555,35.6964,4670,23.7345
1725690396,8556,35.7006,4671,23.7396
1725690848,8556,35.7006,4671,23.7396
1725691197,8560,35.7173,4675,23.7599
1725691343,8560,35.7173,4678,23.7752
1725691347,8560,35.7173,4678,23.7752
1725691352,8560,35.7173,4678,23.7752
1725691360,8560,35.7173,4679,23.7802
1725691381,8560,35.7173,4679,23.7802
1725691385,8560,35.7173,4679,23.7802
1725691392,8560,35.7173,4679,23.7802
1725691404,8560,35.7173,4679,23.7802
1725691408,8560,35.7173,4679,23.7802
1725691412,8560,35.7173,4679,23.7802
1725691419,8560,35.7173,4679,23.7802
1725691460,8560,35.7173,4679,23.7802
1725691530,8560,35.7173,4679,23.7802
